date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:27:30	402627/402627	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ea66012-624c3%22	https://s30745.pcdn.co/wp-content/themes/Divi/js/custom.unified.js?ver=4.4.4	/Users/sjey/desktop/JeyDaniels.Com/s30745.pcdn.co/wp-content/themes/Divi/js/custom.unifiedd22c.js	(from https://jordanbelfort.com/)
20:27:30	1360/1360	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ea66012-550%22	https://s30745.pcdn.co/wp-content/themes/Divi/core/admin/js/common.js?ver=4.4.4	/Users/sjey/desktop/JeyDaniels.Com/s30745.pcdn.co/wp-content/themes/Divi/core/admin/js/commond22c.js	(from https://jordanbelfort.com/)
20:27:32	107037/107037	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f04cf7b-1a21d%22	https://s30745.pcdn.co/wp-content/plugins/cf7-conditional-fields/js/scripts.js?ver=1.9.7	/Users/sjey/desktop/JeyDaniels.Com/s30745.pcdn.co/wp-content/plugins/cf7-conditional-fields/js/scriptsed19.js	(from https://jordanbelfort.com/)
20:27:32	1434/1434	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ee1bbba-59a%22	https://s30745.pcdn.co/wp-includes/js/wp-embed.min.js?ver=5.4.2	/Users/sjey/desktop/JeyDaniels.Com/s30745.pcdn.co/wp-includes/js/wp-embed.min7661.js	(from https://jordanbelfort.com/)
20:27:34	160453/160453	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ee1bbba-272c5%22	https://s30745.pcdn.co/wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=4.2.13-9993131	/Users/sjey/desktop/JeyDaniels.Com/s30745.pcdn.co/wp-includes/js/mediaelement/mediaelement-and-player.minc270.js	(from https://jordanbelfort.com/)
20:27:34	1193/1193	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ee1bbba-4a9%22	https://s30745.pcdn.co/wp-includes/js/mediaelement/mediaelement-migrate.min.js?ver=5.4.2	/Users/sjey/desktop/JeyDaniels.Com/s30745.pcdn.co/wp-includes/js/mediaelement/mediaelement-migrate.min7661.js	(from https://jordanbelfort.com/)
20:27:35	907/907	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ee1bbba-38b%22	https://s30745.pcdn.co/wp-includes/js/mediaelement/wp-mediaelement.min.js?ver=5.4.2	/Users/sjey/desktop/JeyDaniels.Com/s30745.pcdn.co/wp-includes/js/mediaelement/wp-mediaelement.min7661.js	(from https://jordanbelfort.com/)
20:27:36	168/168	---MCZ	200	added ('OK')	text/plain	etag:W/%225f04b623-c6%22	http://app.clickfunnels.com/robots.txt		(from https://jordanbelfort.com/)
20:27:37	211/211	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Jul%202020%2000:27:37%20GMT	http://js.hs-scripts.com/robots.txt		(from https://jordanbelfort.com/)
20:27:39	51/51	---MCZ	200	added ('OK')	text/plain	date:Wed,%2008%20Jul%202020%2000:27:38%20GMT	http://fonts.googleapis.com/robots.txt		(from https://jordanbelfort.com/)
20:27:39	95/95	---M--	200	added ('OK')	text/plain	date:Fri,%2028%20Jun%202019%2002:07:15%20GMT	http://s.w.org/robots.txt		(from https://jordanbelfort.com/)
20:27:41	51/51	---MCZ	200	added ('OK')	text/plain	date:Wed,%2008%20Jul%202020%2000:27:40%20GMT	https://fonts.googleapis.com/robots.txt		(from https://jordanbelfort.com/)
20:27:42	14/14	---MC-	200	added ('OK')	text/plain	date:Wed,%2008%20Jul%202020%2000:27:41%20GMT	https://rss.art19.com/robots.txt		(from https://jordanbelfort.com/)
20:27:43	2310/2310	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jul%202020%2000:27:42%20GMT	https://jordanbelfort.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjordanbelfort.com%2Fabout%2F	/Users/sjey/desktop/JeyDaniels.Com/jordanbelfort.com/wp-json/oembed/1.0/embed11b1.json	(from https://jordanbelfort.com/about/)
20:27:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jul%202020%2000:27:42%20GMT	https://jordanbelfort.com/?p=1843	/Users/sjey/desktop/JeyDaniels.Com/jordanbelfort.com/indexc726.html	(from https://jordanbelfort.com/about/)
20:27:43	2402/2402	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jul%202020%2000:27:43%20GMT	https://jordanbelfort.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjordanbelfort.com%2Fabout%2F&format=xml	/Users/sjey/desktop/JeyDaniels.Com/jordanbelfort.com/wp-json/oembed/1.0/embed30e9	(from https://jordanbelfort.com/about/)
20:27:44	25275/25275	---MCZ	200	added ('OK')	text/css	etag:W/%225f04e74a-62bb%22	https://s30745.pcdn.co/wp-content/et-cache/1843/et-core-unified-tb-1857-1843-15941568738586.min.css	/Users/sjey/desktop/JeyDaniels.Com/s30745.pcdn.co/wp-content/et-cache/1843/et-core-unified-tb-1857-1843-15941568738586.min.css	(from https://jordanbelfort.com/about/)
20:27:45	219/219	---MCZ	200	added ('OK')	text/css	etag:W/%225f04e74a-db%22	https://s30745.pcdn.co/wp-content/et-cache/1843/et-core-unified-1843-15941568738586.min.css	/Users/sjey/desktop/JeyDaniels.Com/s30745.pcdn.co/wp-content/et-cache/1843/et-core-unified-1843-15941568738586.min.css	(from https://jordanbelfort.com/about/)
20:27:46	68968/68968	---M--	200	added ('OK')	image/jpeg	etag:%225ea66ad1-10d68%22	https://s30745.pcdn.co/wp-content/uploads/2020/04/about-Recovered-min.jpg	/Users/sjey/desktop/JeyDaniels.Com/s30745.pcdn.co/wp-content/uploads/2020/04/about-Recovered-min.jpg	(from https://jordanbelfort.com/about/)
20:27:47	63490/63490	---M--	200	added ('OK')	image/jpeg	etag:%225ea66ad2-f802%22	https://s30745.pcdn.co/wp-content/uploads/2020/04/jb1a-min.jpg	/Users/sjey/desktop/JeyDaniels.Com/s30745.pcdn.co/wp-content/uploads/2020/04/jb1a-min.jpg	(from https://jordanbelfort.com/about/)
20:27:48	76520/76520	---M--	200	added ('OK')	image/jpeg	etag:%225ea66ad3-12ae8%22	https://s30745.pcdn.co/wp-content/uploads/2020/04/jb-03-min-1.jpg	/Users/sjey/desktop/JeyDaniels.Com/s30745.pcdn.co/wp-content/uploads/2020/04/jb-03-min-1.jpg	(from https://jordanbelfort.com/about/)
20:27:50	84354/84354	---M--	200	added ('OK')	image/jpeg	etag:%225ea66ad2-14982%22	https://s30745.pcdn.co/wp-content/uploads/2020/04/400920-jordan-belfort-min.jpg	/Users/sjey/desktop/JeyDaniels.Com/s30745.pcdn.co/wp-content/uploads/2020/04/400920-jordan-belfort-min.jpg	(from https://jordanbelfort.com/about/)
20:27:51	86924/86924	---M--	200	added ('OK')	image/jpeg	etag:%225ea66ad4-1538c%22	https://s30745.pcdn.co/wp-content/uploads/2020/04/jb1b-min.jpg	/Users/sjey/desktop/JeyDaniels.Com/s30745.pcdn.co/wp-content/uploads/2020/04/jb1b-min.jpg	(from https://jordanbelfort.com/about/)
20:27:52	83663/83663	---M--	200	added ('OK')	image/jpeg	etag:%225ea66ad4-146cf%22	https://s30745.pcdn.co/wp-content/uploads/2020/04/jb3-min.jpg	/Users/sjey/desktop/JeyDaniels.Com/s30745.pcdn.co/wp-content/uploads/2020/04/jb3-min.jpg	(from https://jordanbelfort.com/about/)
